Start,repl8,repl9,rticket,wticket,ocursors,aconn,pf,memo,dd,bytescurrentused,readq,writeq
03:37:06.920685654,5000,18000,8,9,2,785,5,875,485491903,802975265,0,16
03:37:07.955391157,7000,19000,5,11,2,785,5,879,489266368,808367967,0,0
03:37:09.046454051,4000,20000,7,9,2,785,5,888,496134840,819218057,0,0
03:37:10.396579198,5000,21000,3,10,2,785,5,898,503546498,829016272,0,10
03:37:11.590879306,3000,17000,1,13,2,785,5,903,506862200,833973671,0,0
03:37:12.671882772,4000,18000,2,16,2,785,5,909,512261275,841522211,0,0
03:37:13.734543689,4000,19000,7,10,2,785,5,915,516491678,847366016,0,16
03:37:14.896181547,4000,21000,8,13,2,785,5,919,519522522,852468845,0,0
03:37:16.068105579,6000,22000,1,0,2,785,5,924,522230821,856329020,0,0
03:37:17.211351958,3000,23000,5,10,2,785,5,931,528670481,865926549,0,0
03:37:18.521149181,4000,24000,7,6,2,785,5,945,539074660,880773449,0,0
03:37:19.714909038,3000,25000,8,14,2,785,5,952,545420475,889193972,0,0
03:37:20.917729222,2000,17000,6,10,2,785,5,961,551671472,898977653,0,0
03:37:22.101294981,4000,18000,7,10,2,785,5,971,559501571,910140977,0,0
03:37:23.371955774,4000,19000,8,10,2,785,5,981,567727750,920269873,0,0
03:37:24.504956184,5000,20000,8,10,2,785,5,988,572519646,927339443,0,0
03:37:26.283390166,5000,18000,1,0,2,785,5,996,578100959,935949449,0,16
03:37:27.307639195,4000,19000,1,0,2,785,5,997,579697149,937310701,0,0
03:37:28.342181755,5000,20000,5,12,2,785,5,1005,585253566,945711362,0,0
03:37:29.452518245,3000,21000,4,10,2,785,5,1013,592452285,954980820,0,0
03:37:30.636267988,4000,22000,8,9,2,785,5,1021,598103872,963959441,0,0
03:37:31.685960306,5000,23000,6,13,2,785,5,1030,605257161,974082885,0,0
03:37:32.743608166,4000,14000,7,11,2,785,5,1039,611028378,982660168,0,0
03:37:33.857502367,5000,15000,3,11,2,785,5,1050,620232444,995255152,0,0
03:37:35.059733680,4000,16000,8,10,2,785,5,1058,626563681,1003503369,0,0
03:37:36.394383674,5000,17000,4,12,2,785,5,1068,633603632,1013993081,0,0
03:37:37.473204810,5000,18000,4,13,2,785,5,1075,640075978,1023674032,0,0
03:37:38.620891099,6000,16000,5,12,2,785,5,1085,646844196,1032542219,0,0
03:37:39.682713207,5000,17000,5,11,2,785,5,1090,650541178,1037853219,0,16
03:37:40.752356903,4000,18000,4,11,2,785,5,1093,653470921,1041641268,0,0
03:37:41.831531452,5000,19000,5,13,2,785,5,1101,658868845,1049343975,0,0
03:37:42.915959578,4000,21000,10,8,2,785,5,1107,663540874,1056596245,0,0
03:37:44.134161574,6000,22000,1,0,2,785,5,1112,666666184,1060547123,0,0
03:37:45.624700590,5000,23000,6,12,2,785,5,1121,675214579,1072341276,0,0
03:37:46.722437307,2000,16000,4,12,2,785,5,1130,682493436,1082432977,0,0
03:37:47.780940761,3000,17000,5,14,2,785,5,1137,687758806,1089335856,0,0
03:37:49.073262565,4000,18000,7,6,2,785,5,1146,694988473,1098614842,0,0
03:37:50.377121739,5000,19000,8,10,2,785,5,1156,702771729,1109965290,0,16
03:37:51.566199475,4000,20000,1,0,2,785,5,1159,704430853,1112299957,0,16
03:37:52.576279845,5000,21000,1,7,2,785,5,1161,706389042,1115332873,0,0
03:37:53.743369507,3000,19000,5,14,2,785,5,1168,712972843,1123781898,0,0
03:37:54.733315092,2000,20000,4,10,2,785,5,1176,719276144,1132489236,0,0
03:37:55.896530242,3000,22000,7,10,2,785,5,1183,724938257,1140191781,0,0
03:37:57.286063720,5000,23000,1,0,2,785,5,1188,728625771,1145231569,0,0
03:37:58.351581001,6000,24000,5,11,2,785,5,1195,735192094,1153410575,0,16
