usr,sys,idl,wai,stl,read,writ,recv,send,in,out,int,csw,Start,repl8,repl9,rticket,wticket,ocursors,aconn,pf,memo,dd,bytescurrentused,readq,writeq,,insert,query,update,delete,getmore,dirty,used,flushes,vsize,res,net_in,net_out,conn,set,repl,time,arwa,arwb,cmda,cmdb,qrwa,qrwb,,yread,ytot,ywrite,srread,srtot,srwrite,ssread,sstot,sswrite,elread,eltot,elwrite,opread,optot,opwrite,time,,insert,query,update,delete,getmore,dirty,used,flushes,vsize,res,net_in,net_out,conn,set,repl,time,arwa,arwb,cmda,cmdb,qrwa,qrwb,,yread,ytot,ywrite,srread,srtot,srwrite,ssread,sstot,sswrite,elread,eltot,elwrite,opread,optot,opwrite,time
15,4,1,80,0,8576k,824k,168k,311k,0,0,5050,6045,11:40:59.066044234,11000,7000,6,12,1,789,293,1809,1403785815,1815634737,0,0,616,0.0,452.0,1068.0,0.0,1.0,15.9,29.1,0,5.90G,4.12G,571k,1.38m,31,rs0,PRI,42:00.4,3,14,50,0,0,0,616,4735.0,15209.0,10473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-26T11:42:26Z,616,0.0,0.0,714.0,0.0,6.0,15.6,26.6,0,5.51G,3.75G,11.5k,211k,10,rs0,SEC,14:53.5,3,0,16,0,0,1,616,0.0,11180.0,11180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-26T18:26:41Z
18,4,2,76,0,7784k,4216k,53k,147k,0,0,4255,5048,11:40:59.992192940,8000,5000,4,7,1,789,293,1814,1409760300,1820756293,0,0,617,0.0,277.0,633.0,0.0,1.0,15.9,29.1,0,5.90G,4.12G,349k,822k,31,rs0,PRI,42:01.4,1,6,71,0,0,10,617,1425.0,16484.0,15058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T11:42:27Z,617,0.0,0.0,350.0,0.0,5.0,15.6,26.6,0,5.51G,3.76G,7.08k,168k,10,rs0,SEC,14:54.9,2,0,6,0,0,8,617,0.0,5871.0,5871.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-26T18:26:43Z
8,2,0,90,0,7480k,3060k,70k,235k,0,0,3743,5052,11:41:00.919791035,8000,6000,4,13,1,789,293,1818,1414204535,1825281984,0,0,618,0.0,28.0,93.0,0.0,0.0,15.9,29.1,0,5.90G,4.12G,52.5k,243k,31,rs0,PRI,42:02.4,1,0,34,0,0,16,618,4777.0,15861.0,11083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2019-11-26T11:42:28Z,618,0.0,0.0,435.0,0.0,6.0,15.6,26.6,0,5.51G,3.76G,8.61k,175k,10,rs0,SEC,14:56.0,2,0,8,0,0,9,618,0.0,14094.0,14094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:44Z
10,3,1,85,0,8468k,412k,80k,288k,0,0,3520,4196,11:41:01.842315049,6000,3000,9,8,1,789,293,1822,1418788335,1829880899,0,0,619,0.0,150.0,326.0,0.0,3.0,16.0,29.1,0,5.91G,4.13G,189k,1.65m,31,rs0,PRI,42:03.4,8,9,74,0,0,0,619,899.0,15091.0,14192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2019-11-26T11:42:30Z,619,0.0,0.0,362.0,0.0,5.0,15.6,26.6,0,5.51G,3.77G,9.48k,161k,10,rs0,SEC,14:57.0,1,0,9,0,0,15,619,0.0,10313.0,10313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:45Z
16,5,2,77,0,8528k,632k,175k,341k,0,0,5109,5958,11:41:02.777428869,7000,4000,8,11,1,789,293,1827,1422839750,1833987299,0,0,620,0.0,314.0,719.0,0.0,1.0,16.0,29.2,0,5.91G,4.13G,394k,880k,31,rs0,PRI,42:04.4,1,1,67,0,0,15,620,2944.0,10095.0,7150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-26T11:42:31Z,620,0.0,0.0,817.0,0.0,4.0,15.6,26.7,0,5.51G,3.77G,15.9k,223k,10,rs0,SEC,14:57.4,1,0,20,0,0,1,620,0.0,10315.0,10315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:46Z
16,5,0,79,0,8416k,1172k,130k,284k,0,0,4991,5981,11:41:03.702848039,5000,5000,4,5,1,789,293,1830,1426350906,1837109839,0,16,621,0.0,50.0,93.0,0.0,1.0,16.0,29.2,0,5.91G,4.13G,66.6k,818k,32,rs0,PRI,42:05.4,2,0,67,0,0,15,621,3528.0,16323.0,12794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T11:42:32Z,621,0.0,0.0,551.0,0.0,7.0,15.6,26.7,0,5.54G,3.77G,7.35k,244k,10,rs0,SEC,14:58.5,3,0,6,0,0,2,621,0.0,18164.0,18164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-26T18:26:47Z
13,3,0,84,0,8400k,812k,149k,306k,0,0,4732,5766,11:41:04.729773817,6000,6000,3,10,1,789,293,1831,1428216673,1839504396,0,0,622,0.0,173.0,410.0,0.0,2.0,16.0,29.2,0,5.91G,4.13G,228k,657k,31,rs0,PRI,42:06.4,6,10,61,0,0,0,622,5730.0,20352.0,14622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-26T11:42:33Z,622,0.0,0.0,372.0,0.0,5.0,15.6,26.7,0,5.54G,3.78G,7.06k,154k,10,rs0,SEC,14:59.7,2,0,7,0,0,11,622,0.0,11380.0,11380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:48Z
17,5,0,78,0,8052k,2220k,101k,288k,0,0,4627,5321,11:41:05.658721242,7000,5000,5,7,1,789,293,1835,1430995766,1842357107,0,16,623,0.0,286.0,684.0,0.0,0.0,16.1,29.2,0,5.92G,4.14G,370k,836k,31,rs0,PRI,42:07.4,1,0,68,0,0,16,623,4601.0,15870.0,11269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2019-11-26T11:42:34Z,623,0.0,0.0,469.0,0.0,6.0,15.6,26.7,0,5.54G,3.78G,11.8k,229k,10,rs0,SEC,15:00.5,2,0,14,0,0,5,623,0.0,14675.0,14675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:49Z
16,4,0,79,0,9132k,400k,133k,348k,0,0,4706,5233,11:41:06.581439565,7000,6000,5,9,1,789,293,1836,1432516850,1843906952,0,0,624,0.0,30.0,92.0,0.0,0.0,16.1,29.2,0,5.92G,4.14G,57.7k,471k,31,rs0,PRI,42:08.4,1,0,65,0,0,16,624,3898.0,12357.0,8459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-26T11:42:35Z,624,0.0,0.0,339.0,0.0,7.0,15.6,26.8,0,5.54G,3.78G,11.5k,136k,10,rs0,SEC,15:01.7,1,0,11,0,0,15,624,0.0,15022.0,15022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:50Z
17,4,0,79,0,7828k,1060k,128k,339k,0,0,5305,6408,11:41:07.509637815,9000,7000,6,12,1,789,293,1839,1435584509,1847225004,0,16,625,0.0,141.0,334.0,0.0,1.0,16.1,29.2,0,5.92G,4.14G,185k,778k,31,rs0,PRI,42:09.4,6,11,49,0,0,0,625,4302.0,15574.0,11272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-26T11:42:36Z,625,0.0,0.0,370.0,0.0,7.0,15.6,26.8,0,5.54G,3.78G,13.8k,148k,10,rs0,SEC,15:02.5,1,0,14,0,0,2,625,0.0,6872.0,6872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-26T18:26:51Z
15,4,0,82,0,8396k,316k,109k,362k,0,0,5010,6058,11:41:08.433979519,8000,6000,1,13,1,789,293,1840,1437070476,1848739080,0,0,626,0.0,381.0,909.0,0.0,1.0,16.2,29.3,0,5.93G,4.15G,491k,928k,32,rs0,PRI,42:10.4,3,14,66,0,0,0,626,3966.0,12536.0,8570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-26T11:42:37Z,626,0.0,0.0,404.0,0.0,5.0,15.6,26.8,0,5.54G,3.79G,7.07k,160k,10,rs0,SEC,15:03.4,2,0,8,0,0,1,626,0.0,11150.0,11150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:52Z
16,4,3,77,0,8088k,1932k,65k,215k,0,0,4570,5324,11:41:09.432059439,9000,7000,5,10,1,789,293,1844,1440638120,1852545717,0,0,627,0.0,245.0,540.0,0.0,1.0,16.2,29.3,0,5.93G,4.15G,296k,742k,31,rs0,PRI,42:11.4,1,1,41,0,0,15,627,2428.0,15971.0,13543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-26T11:42:38Z,627,0.0,0.0,271.0,0.0,5.0,15.5,26.8,0,5.54G,3.79G,8.67k,125k,10,rs0,SEC,15:04.5,2,0,9,0,0,2,627,0.0,3691.0,3691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-26T18:26:54Z
10,2,9,79,0,7900k,3340k,54k,178k,0,0,3247,4075,11:41:10.360195137,8000,5000,4,14,1,789,293,1847,1444307458,1855903822,0,16,628,0.0,108.0,243.0,0.0,2.0,16.2,29.3,0,5.94G,4.16G,146k,1.12m,31,rs0,PRI,42:12.4,4,13,69,0,0,0,628,1534.0,19775.0,18240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2019-11-26T11:42:39Z,628,0.0,0.0,478.0,0.0,4.0,15.5,26.8,0,5.54G,3.79G,5.78k,170k,10,rs0,SEC,15:05.4,2,0,8,0,0,1,628,0.0,8327.0,8327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:55Z
15,4,0,81,0,8680k,3412k,122k,333k,0,0,4688,5502,11:41:11.283225612,9000,6000,1,0,1,789,293,1848,1445699329,1856960549,0,0,629,0.0,47.0,137.0,0.0,4.0,16.3,29.3,0,5.94G,4.16G,75.9k,377k,32,rs0,PRI,42:13.4,1,0,27,0,0,0,629,5381.0,14940.0,9558.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-26T11:42:40Z,629,0.0,0.0,341.0,0.0,6.0,15.5,26.9,0,5.54G,3.80G,7.78k,225k,10,rs0,SEC,15:06.4,1,0,8,0,0,0,629,0.0,27749.0,27749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:56Z
16,5,0,79,0,8284k,884k,100k,340k,0,0,5277,6349,11:41:12.201731071,9000,4000,5,11,1,789,293,1851,1448580183,1860125895,0,0,630,0.0,0.0,0.0,0.0,0.0,16.3,29.3,0,5.94G,4.16G,3.32k,39.5k,32,rs0,PRI,42:14.4,1,0,4,0,0,0,630,2901.0,19237.0,16335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T11:42:41Z,630,0.0,0.0,488.0,0.0,2.0,15.5,26.9,0,5.55G,3.80G,5.48k,155k,10,rs0,SEC,15:07.9,3,0,6,0,0,14,630,0.0,13270.0,13270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:57Z
17,5,11,68,0,7412k,4864k,58k,186k,0,0,4866,6285,11:41:13.121966231,10000,5000,6,11,1,789,293,1854,1451998775,1864004263,0,0,631,0.0,0.0,0.0,0.0,0.0,16.2,29.3,0,5.94G,4.16G,1.96k,39.9k,32,rs0,PRI,42:15.4,1,0,5,0,0,0,631,3884.0,15107.0,11222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,2019-11-26T11:42:42Z,631,0.0,0.0,438.0,0.0,4.0,15.5,26.9,0,5.55G,3.81G,4.33k,169k,10,rs0,SEC,15:08.9,2,0,4,0,0,11,631,0.0,15134.0,15134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:26:58Z
17,4,0,78,0,7804k,4756k,130k,366k,0,0,5203,6254,11:41:14.049278013,9000,6000,4,11,1,789,293,1858,1456947579,1869020969,0,0,632,0.0,0.0,0.0,0.0,0.0,16.2,29.3,0,5.94G,4.16G,500b,38.3k,32,rs0,PRI,42:16.4,1,0,2,0,0,0,632,3935.0,16497.0,12561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-26T11:42:43Z,632,0.0,0.0,577.0,0.0,9.0,15.5,26.9,0,5.55G,3.81G,17.2k,272k,10,rs0,SEC,15:09.5,2,0,17,0,0,4,632,0.0,10180.0,10180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-11-26T18:26:59Z
16,5,0,79,0,8504k,464k,112k,372k,0,0,5096,5715,11:41:14.972681822,10000,7000,1,0,1,789,293,1861,1458711428,1870747909,0,0,633,0.0,0.0,0.0,0.0,0.0,16.2,29.3,0,5.94G,4.16G,1.02k,39.5k,32,rs0,PRI,42:17.4,1,0,3,0,0,0,633,3970.0,23100.0,19130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2019-11-26T11:42:44Z,633,0.0,0.0,447.0,0.0,6.0,15.5,27.0,0,5.55G,3.81G,8.86k,152k,10,rs0,SEC,15:10.5,2,0,10,0,0,2,633,0.0,13630.0,13630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:00Z
4,1,5,90,0,7248k,6244k,22k,52k,0,0,2942,4613,11:41:15.895687790,7000,5000,5,12,1,789,293,1864,1462532698,1875084269,0,0,634,0.0,0.0,0.0,0.0,1.0,16.1,29.2,0,5.94G,4.16G,874b,39.0k,32,rs0,PRI,42:18.4,1,0,2,0,0,0,634,1811.0,16098.0,14286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2019-11-26T11:42:45Z,634,0.0,0.0,281.0,0.0,3.0,15.5,27.0,0,5.56G,3.81G,6.48k,127k,10,rs0,SEC,15:11.9,2,0,6,0,0,12,634,0.0,14346.0,14346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:01Z
13,3,0,84,0,8460k,1836k,104k,363k,0,0,4204,4892,11:41:16.814374159,8000,5000,6,10,1,789,293,1868,1466065938,1878420992,0,3,635,0.0,0.0,0.0,0.0,0.0,16.0,29.1,0,5.94G,4.16G,1.02k,39.5k,32,rs0,PRI,42:19.4,1,0,3,0,0,0,635,6879.0,28059.0,21180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-26T11:42:46Z,635,0.0,0.0,574.0,0.0,10.0,15.5,27.0,0,5.59G,3.82G,14.9k,326k,10,rs0,SEC,15:12.5,2,0,15,0,0,1,635,0.0,14356.0,14356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:02Z
13,3,1,83,0,8612k,1416k,180k,298k,0,0,4715,5782,11:41:18.513037718,7000,7000,7,9,1,789,293,1870,1468627022,1881234217,0,17,636,0.0,0.0,0.0,0.0,0.0,15.8,28.9,0,5.94G,4.16G,2.38k,39.0k,32,rs0,PRI,42:20.4,1,0,3,0,0,0,636,5806.0,21928.0,16122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2019-11-26T11:42:47Z,636,0.0,0.0,387.0,0.0,4.0,15.5,27.0,0,5.59G,3.82G,9.70k,70.3k,10,rs0,SEC,15:13.5,3,0,11,0,0,1,636,0.0,6903.0,6903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2019-11-26T18:27:04Z
18,4,2,76,0,7176k,8712k,159k,290k,0,0,4949,5783,11:41:19.433065620,7000,7000,1,10,1,789,293,1872,1470056557,1882857499,0,16,637,0.0,0.0,0.0,0.0,0.0,15.5,28.6,0,5.94G,4.16G,1.24k,40.9k,32,rs0,PRI,42:21.4,1,0,6,0,0,0,637,2328.0,19710.0,17381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-26T11:42:48Z,637,0.0,0.0,300.0,0.0,3.0,15.5,27.1,0,5.59G,3.82G,2.82k,132k,10,rs0,SEC,15:15.3,2,0,2,0,0,12,637,0.0,21853.0,21853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:05Z
17,4,4,75,0,8316k,1448k,211k,338k,0,0,5497,6551,11:41:20.355326844,9000,6000,1,0,1,789,293,1874,1472074963,1884872236,0,0,638,0.0,0.0,0.0,0.0,0.0,15.2,28.3,0,5.94G,4.16G,500b,38.3k,32,rs0,PRI,42:22.4,1,0,2,0,0,0,638,5513.0,15405.0,9892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2019-11-26T11:42:50Z,638,0.0,0.0,1745.0,0.0,11.0,15.5,27.1,0,5.59G,3.83G,18.6k,851k,10,rs0,SEC,15:15.5,2,0,23,0,0,3,638,0.0,4861.0,4861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:06Z
18,4,1,77,0,8308k,1200k,111k,344k,0,0,4696,5184,11:41:21.277590868,10000,7000,5,13,1,789,293,1878,1476869326,1889146744,0,0,639,0.0,0.0,0.0,0.0,0.0,14.9,28.0,0,5.94G,4.16G,1.45k,40.8k,32,rs0,PRI,42:23.4,1,0,4,0,0,0,639,1232.0,10652.0,9420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,2019-11-26T11:42:51Z,639,0.0,0.0,390.0,0.0,3.0,15.5,27.1,0,5.59G,3.83G,6.94k,127k,10,rs0,SEC,15:16.5,2,0,7,0,0,2,639,0.0,10757.0,10757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:07Z
18,4,0,78,0,8776k,300k,124k,379k,0,0,5694,6850,11:41:22.277679242,11000,5000,6,10,1,789,293,1881,1481041770,1893119403,0,0,640,0.0,0.0,0.0,0.0,0.0,14.5,27.6,0,5.94G,4.16G,500b,38.3k,32,rs0,PRI,42:24.4,1,0,2,0,0,0,640,4443.0,26684.0,22241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T11:42:52Z,640,0.0,0.0,488.0,0.0,3.0,15.5,27.1,0,5.59G,3.83G,6.43k,231k,10,rs0,SEC,15:17.6,2,0,7,0,0,8,640,0.0,14892.0,14892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:08Z
17,4,0,79,0,8452k,1888k,143k,311k,0,0,4736,5480,11:41:23.202112899,12000,6000,7,13,1,789,293,1885,1486106631,1898137937,0,17,641,0.0,0.0,0.0,0.0,0.0,14.1,27.2,0,5.94G,4.16G,1.96k,39.8k,32,rs0,PRI,42:25.4,1,0,4,0,0,0,641,5094.0,19139.0,14044.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2019-11-26T11:42:53Z,641,0.0,0.0,268.0,0.0,3.0,15.5,27.1,0,5.59G,3.83G,4.85k,103k,10,rs0,SEC,15:19.4,1,0,4,0,0,14,641,0.0,11908.0,11908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:09Z
8,2,0,90,0,9176k,320k,106k,336k,0,0,3827,4450,11:41:24.123208329,7000,3000,1,0,1,789,293,1886,1486486885,1898782661,0,0,642,0.0,0.0,0.0,0.0,1.0,13.8,26.9,0,5.94G,4.16G,874b,39.1k,32,rs0,PRI,42:26.4,1,0,2,0,0,0,642,3786.0,17545.0,13758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2019-11-26T11:42:54Z,642,0.0,0.0,645.0,0.0,6.0,15.5,27.2,0,5.59G,3.84G,13.4k,275k,10,rs0,SEC,15:20.0,3,0,15,0,0,8,642,0.0,10734.0,10734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:10Z
18,4,1,76,0,8116k,1024k,51k,172k,0,0,4560,5591,11:41:25.043628177,9000,5000,5,11,1,789,293,1889,1489110016,1901683357,0,9,643,0.0,0.0,0.0,0.0,0.0,13.5,26.6,0,5.94G,4.16G,1.02k,39.5k,32,rs0,PRI,42:27.4,1,0,3,0,0,0,643,5557.0,14580.0,9022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2019-11-26T11:42:55Z,643,0.0,0.0,822.0,0.0,14.0,15.5,27.2,0,5.59G,3.84G,20.3k,388k,10,rs0,SEC,15:20.5,1,0,23,0,0,1,643,0.0,14429.0,14429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:11Z
16,4,0,79,0,8416k,1844k,108k,346k,0,0,4792,5550,11:41:25.963060970,5000,5000,1,0,1,789,293,1890,1490534262,1902801100,0,0,644,0.0,0.0,0.0,0.0,0.0,13.1,26.2,0,5.94G,4.16G,500b,38.3k,32,rs0,PRI,42:28.4,1,0,2,0,0,0,644,4451.0,12242.0,7791.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T11:42:56Z,644,0.0,0.0,317.0,0.0,7.0,15.4,27.2,0,5.59G,3.84G,9.57k,117k,10,rs0,SEC,15:21.5,3,0,9,0,0,2,644,0.0,6913.0,6913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:12Z
18,5,1,76,0,8260k,792k,50k,217k,0,0,4544,5322,11:41:26.883710425,6000,7000,6,13,1,789,293,1893,1494078673,1906138464,0,0,645,0.0,0.0,0.0,0.0,0.0,12.8,25.9,0,5.94G,4.16G,1.02k,39.5k,32,rs0,PRI,42:29.4,1,0,3,0,0,0,645,2094.0,5434.0,3340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,2019-11-26T11:42:57Z,645,0.0,0.0,649.0,0.0,6.0,15.4,27.2,0,5.59G,3.85G,11.1k,140k,10,rs0,SEC,15:22.5,3,0,11,0,0,6,645,0.0,11953.0,11953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:13Z
17,4,1,78,0,8608k,300k,116k,381k,0,0,4803,5396,11:41:27.806082991,7000,5000,4,0,1,789,293,1896,1496855048,1908729034,0,16,646,0.0,0.0,0.0,0.0,0.0,12.5,25.7,0,5.94G,4.16G,2.38k,39.1k,32,rs0,PRI,42:30.4,1,0,4,0,0,0,646,2099.0,20215.0,18116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,2019-11-26T11:42:58Z,646,0.0,0.0,366.0,0.0,8.0,15.4,27.2,0,5.60G,3.85G,4.08k,268k,10,rs0,SEC,15:23.5,2,0,3,0,0,6,646,0.0,14801.0,14801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:14Z
17,4,3,76,0,8344k,1952k,66k,197k,0,0,4383,5052,11:41:28.724134864,8000,6000,5,12,1,789,293,1898,1499037716,1911057001,0,16,647,0.0,0.0,0.0,0.0,1.0,12.2,25.7,0,5.94G,4.16G,1.61k,41.6k,32,rs0,PRI,42:31.4,1,0,6,0,0,0,647,4760.0,15929.0,11169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2019-11-26T11:42:59Z,647,0.0,0.0,356.0,0.0,4.0,15.4,27.2,0,5.60G,3.85G,7.00k,121k,10,rs0,SEC,15:24.9,2,0,7,0,0,7,647,0.0,6657.0,6657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:15Z
17,5,1,77,0,8124k,1800k,126k,369k,0,0,5308,6431,11:41:29.669393576,9000,3000,7,10,1,789,293,1900,1502168726,1914621321,0,0,648,0.0,0.0,0.0,0.0,0.0,11.8,25.7,0,5.94G,4.15G,499b,38.2k,32,rs0,PRI,42:32.4,1,0,1,0,0,0,648,4631.0,13111.0,8479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T11:43:00Z,648,0.0,0.0,312.0,0.0,4.0,15.4,27.2,0,5.60G,3.86G,4.87k,137k,10,rs0,SEC,15:26.3,3,0,5,0,0,13,648,0.0,11866.0,11866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:16Z
13,4,1,82,0,8132k,660k,168k,372k,0,0,5428,6815,11:41:31.068657936,9000,5000,7,9,1,789,293,1904,1505766868,1917932050,0,0,649,0.0,0.0,0.0,0.0,0.0,11.5,25.7,0,5.94G,4.15G,1.08k,40.2k,32,rs0,PRI,42:33.4,1,0,5,0,0,0,649,3768.0,21964.0,18196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,2019-11-26T11:43:01Z,649,0.0,0.0,1774.0,0.0,18.0,15.4,27.3,0,5.60G,3.86G,46.5k,1.03m,10,rs0,SEC,15:26.4,1,0,55,0,0,0,649,0.0,7717.0,7717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2019-11-26T18:27:17Z
