usr,sys,idl,wai,stl,read,writ,recv,send,in,out,int,csw,
16,4,0,80,0,7244k,168k,82k,271k,0,0,4723,5605
16,4,0,80,0,6716k,664k,87k,236k,0,0,4530,5122
16,4,0,80,0,7284k,212k,95k,279k,0,0,4433,4732
14,3,6,77,0,5848k,2424k,42k,112k,0,0,3962,4862
15,5,0,80,0,7252k,440k,66k,248k,0,0,4346,5109
16,4,5,75,0,7636k,216k,82k,282k,0,0,4341,4984
16,4,2,78,0,7352k,164k,65k,246k,0,0,4356,4890
15,4,1,80,0,7304k,88k,38k,199k,0,0,3933,4565
15,4,9,72,0,7612k,116k,49k,172k,0,0,4083,4922
16,3,0,81,0,8200k,144k,59k,245k,0,0,4386,5093
15,4,1,79,0,7800k,128k,91k,268k,0,0,4371,4745
14,4,1,80,0,7164k,224k,71k,253k,0,0,4568,5534
15,4,0,81,0,7784k,192k,66k,238k,0,0,4114,4458
16,4,4,76,0,7948k,176k,45k,189k,0,0,3862,4293
16,4,5,75,0,7292k,136k,59k,207k,0,0,4360,5062
16,4,2,78,0,7712k,176k,40k,173k,0,0,4052,4728
16,3,0,81,0,7616k,88k,77k,302k,0,0,4417,4897
15,4,5,76,0,7244k,196k,56k,208k,0,0,4397,5255
16,3,8,73,0,7588k,88k,18k,101k,0,0,3678,4491
16,4,0,80,0,7860k,128k,75k,292k,0,0,4372,4920
15,4,0,80,0,7596k,132k,90k,291k,0,0,4600,5108
17,4,1,78,0,7780k,208k,101k,294k,0,0,4931,5630
15,3,0,82,0,7800k,248k,91k,284k,0,0,4482,5116
17,3,2,78,0,7628k,216k,76k,282k,0,0,4480,5129
16,4,7,74,0,7508k,180k,54k,188k,0,0,4232,4941
17,5,3,76,0,7688k,132k,82k,313k,0,0,4624,5254
16,4,0,80,0,7644k,180k,76k,241k,0,0,4428,5127
16,4,0,80,0,7656k,172k,83k,300k,0,0,4692,5315
15,4,0,80,0,7632k,92k,64k,241k,0,0,4167,4471
15,4,10,70,0,7764k,152k,38k,153k,0,0,4180,5187
16,4,0,80,0,7548k,168k,59k,280k,0,0,4418,4917
15,4,0,80,0,7708k,92k,75k,300k,0,0,4622,5213
16,4,0,80,0,7628k,200k,92k,287k,0,0,4353,4626
16,4,0,80,0,7812k,204k,88k,322k,0,0,4686,5179
16,4,0,79,0,7640k,272k,101k,279k,0,0,4938,5966
15,4,0,81,0,7808k,248k,67k,269k,0,0,4541,5138
16,4,0,79,0,7704k,216k,63k,248k,0,0,4269,4571
16,3,12,69,0,7628k,152k,41k,117k,0,0,3821,4713
16,4,1,80,0,7548k,140k,92k,317k,0,0,4796,5528
16,4,1,79,0,7900k,212k,84k,291k,0,0,4738,5484
17,4,0,79,0,7480k,96k,72k,289k,0,0,4391,4755
15,4,3,78,0,7696k,112k,77k,281k,0,0,4507,4926
17,4,2,77,0,7716k,284k,131k,275k,0,0,4604,5394
15,4,4,77,0,7804k,292k,94k,287k,0,0,4490,5073
16,4,0,80,0,8432k,248k,49k,173k,0,0,4229,4921
15,5,0,80,0,7968k,96k,49k,218k,0,0,4083,4490
15,4,10,71,0,7696k,176k,40k,164k,0,0,3826,4266
16,4,12,68,0,7592k,216k,49k,142k,0,0,4297,5349
17,4,2,77,0,7732k,152k,71k,285k,0,0,4549,5334
16,5,4,75,0,7976k,176k,58k,205k,0,0,4232,4681
15,4,2,79,0,7508k,88k,42k,192k,0,0,3722,4139
16,4,4,75,0,7724k,180k,56k,187k,0,0,4649,5662
18,4,0,79,0,7900k,204k,81k,309k,0,0,4561,5234
16,4,3,78,0,7676k,316k,103k,261k,0,0,4680,5388
20,6,0,74,0,7652k,196k,75k,308k,0,0,4824,5460
22,8,0,70,0,7676k,212k,111k,287k,0,0,4934,5489
16,3,1,80,0,7780k,760k,107k,282k,0,0,4518,4991
15,4,0,80,0,7292k,3184k,77k,237k,0,0,4512,5206
15,4,0,81,0,8096k,216k,87k,311k,0,0,4592,5052
22,5,2,71,0,7132k,3600k,59k,170k,0,0,4215,4800
21,8,2,70,0,7168k,3968k,73k,293k,0,0,4345,4866
14,4,0,82,0,7796k,320k,102k,308k,0,0,4697,5585
17,4,0,79,0,8076k,300k,95k,336k,0,0,4763,5325
16,5,0,79,0,7748k,320k,89k,314k,0,0,4749,5369
10,2,0,87,0,7592k,384k,50k,215k,0,0,3505,4049
19,5,5,71,0,7204k,3416k,63k,148k,0,0,4255,5326
26,7,2,64,0,8016k,564k,51k,211k,0,0,4449,4828
16,5,2,77,0,6980k,2424k,34k,145k,0,0,4242,5210
16,4,0,80,0,7452k,692k,48k,225k,0,0,4155,4613
14,3,0,83,0,7360k,1084k,49k,199k,0,0,3956,4758
16,4,1,80,0,6852k,4564k,77k,258k,0,0,4658,5564
17,4,0,79,0,7652k,772k,99k,281k,0,0,4563,5107
12,3,0,85,0,7720k,1484k,84k,246k,0,0,3996,4915
16,4,0,80,0,7528k,1628k,78k,305k,0,0,4714,5378
16,4,0,81,0,8080k,328k,99k,338k,0,0,4595,5105
16,3,1,80,0,7628k,1292k,46k,183k,0,0,4582,5660
17,3,0,80,0,7596k,1568k,82k,337k,0,0,4527,4992
17,4,0,79,0,7828k,332k,109k,306k,0,0,4881,5835
16,4,0,79,0,7672k,360k,106k,336k,0,0,4879,5408
13,3,0,84,0,7692k,1252k,88k,260k,0,0,4139,4920
16,4,0,80,0,7804k,1120k,97k,295k,0,0,4475,4913
14,4,0,82,0,7888k,204k,71k,300k,0,0,4476,5059
16,4,0,79,0,7536k,1356k,90k,263k,0,0,4877,5820
16,4,0,80,0,7812k,248k,66k,267k,0,0,4341,4627
12,3,8,78,0,6900k,6248k,52k,186k,0,0,3666,4485
12,3,0,85,0,7648k,4000k,49k,201k,0,0,3492,3956
10,3,2,85,0,7780k,612k,55k,225k,0,0,3334,3839
16,4,1,79,0,6960k,5604k,49k,156k,0,0,4175,5013
16,4,0,79,0,7672k,780k,99k,305k,0,0,4880,5704
14,4,1,81,0,7824k,432k,91k,312k,0,0,4344,4992
13,4,4,79,0,7748k,408k,104k,285k,0,0,4317,5061
17,4,0,78,0,7620k,468k,93k,316k,0,0,4721,5265
12,2,1,85,0,8092k,400k,78k,244k,0,0,3732,4385
17,4,0,79,0,7564k,656k,98k,335k,0,0,4895,5700
17,4,0,79,0,7772k,236k,102k,357k,0,0,4653,5172
12,3,2,83,0,7432k,2300k,48k,177k,0,0,3875,4833
16,5,1,78,0,7096k,3788k,118k,282k,0,0,4618,5452
15,5,0,80,0,7428k,1740k,87k,309k,0,0,4484,4932
17,3,0,80,0,7820k,272k,92k,346k,0,0,4882,5400
16,4,0,80,0,7972k,252k,100k,367k,0,0,4857,5492
17,4,2,78,0,7732k,324k,109k,307k,0,0,4686,5263
15,5,2,78,0,6976k,4244k,60k,138k,0,0,4332,5201
17,4,0,79,0,7412k,2320k,101k,337k,0,0,4878,5591
17,3,0,80,0,7768k,284k,71k,258k,0,0,4281,4778
12,4,0,84,0,7752k,468k,52k,189k,0,0,3768,4386
15,5,3,77,0,7392k,4084k,39k,133k,0,0,4025,4719
16,5,0,79,0,6712k,5532k,91k,284k,0,0,4841,5821
12,3,0,85,0,8108k,248k,108k,343k,0,0,4358,5002
16,4,0,80,0,7988k,364k,108k,373k,0,0,4735,5295
15,3,1,81,0,7968k,380k,130k,285k,0,0,4635,5415
17,4,1,79,0,7744k,880k,97k,288k,0,0,4699,5435
17,4,0,79,0,8244k,300k,95k,342k,0,0,4731,5197
11,3,1,86,0,7696k,1304k,58k,207k,0,0,4167,5345
16,4,0,80,0,7844k,532k,88k,328k,0,0,4602,5226
16,4,0,80,0,7732k,188k,63k,244k,0,0,4379,4803
14,5,1,79,0,7436k,2172k,51k,172k,0,0,3965,4582
16,4,0,80,0,7476k,2052k,84k,337k,0,0,4560,5167
8,2,2,88,0,7476k,2004k,67k,228k,0,0,3330,4141
16,4,3,77,0,7492k,672k,96k,313k,0,0,4695,5300
15,5,3,77,0,7204k,2308k,69k,202k,0,0,4351,4988
16,4,0,80,0,7252k,3008k,91k,313k,0,0,5065,6113
10,3,0,88,0,7880k,244k,107k,329k,0,0,3971,4543
15,4,0,82,0,7744k,316k,101k,333k,0,0,4345,4918
15,3,4,79,0,7232k,2844k,43k,132k,0,0,4286,5460
16,4,0,80,0,7924k,328k,79k,329k,0,0,4711,5476
16,5,0,80,0,7840k,220k,85k,316k,0,0,4657,5136
13,3,0,83,0,7796k,416k,103k,299k,0,0,4163,4522
15,5,5,75,0,6436k,7928k,49k,87k,0,0,4450,5496
16,4,1,79,0,7196k,3980k,91k,345k,0,0,4749,5327
16,3,0,80,0,7664k,308k,100k,308k,0,0,4516,4862
14,4,0,82,0,7032k,4960k,42k,137k,0,0,3839,4779
15,4,0,80,0,7120k,4192k,86k,307k,0,0,4708,5473
12,3,0,85,0,7688k,384k,112k,297k,0,0,4162,5096
17,4,1,78,0,7700k,744k,117k,289k,0,0,4966,5928
16,4,0,79,0,7284k,2076k,128k,263k,0,0,4583,5272
15,5,0,79,0,7868k,224k,77k,308k,0,0,4624,5160
9,2,6,82,0,7112k,5248k,48k,193k,0,0,3563,4511
15,5,0,80,0,7920k,1540k,95k,337k,0,0,4741,5202
13,3,2,82,0,7476k,1092k,94k,248k,0,0,4119,5101
16,4,0,81,0,7724k,460k,74k,316k,0,0,4236,4672
12,4,0,84,0,7424k,820k,71k,183k,0,0,3985,4867
16,5,1,78,0,7948k,524k,112k,310k,0,0,4816,5601
17,4,0,79,0,7624k,300k,87k,307k,0,0,4578,4912
7,2,0,91,0,7764k,412k,129k,339k,0,0,4069,4898
17,3,1,79,0,6948k,4392k,58k,123k,0,0,4306,5292
17,4,0,79,0,7380k,2384k,76k,326k,0,0,4654,5366
17,4,0,79,0,7764k,464k,111k,306k,0,0,4974,5861
16,4,0,80,0,7976k,420k,92k,331k,0,0,4629,4945
17,4,5,74,0,7072k,3744k,58k,139k,0,0,4237,5211
16,4,0,79,0,7936k,992k,70k,310k,0,0,4775,5500
13,4,0,84,0,7688k,196k,94k,332k,0,0,4363,4998
13,5,0,82,0,7904k,432k,139k,339k,0,0,4836,5607
17,3,1,79,0,7208k,4108k,132k,204k,0,0,4873,5959
16,4,0,80,0,7812k,1520k,72k,301k,0,0,4581,4913
15,4,0,81,0,7812k,332k,112k,336k,0,0,4631,5055
16,4,1,79,0,7364k,1168k,55k,194k,0,0,4397,5201
16,4,0,80,0,7792k,228k,113k,350k,0,0,4698,5213
9,2,0,88,0,7872k,308k,95k,327k,0,0,4166,5121
15,4,1,80,0,7928k,300k,72k,315k,0,0,4497,5066
9,2,1,88,0,7684k,492k,149k,345k,0,0,4269,5147
16,4,1,79,0,7648k,2112k,105k,298k,0,0,4798,5390
16,4,1,79,0,7560k,984k,103k,276k,0,0,4834,5676
17,4,0,78,0,7808k,404k,77k,275k,0,0,4314,4520
11,3,0,85,0,7888k,280k,52k,232k,0,0,3610,4390
15,4,4,77,0,7140k,3312k,40k,166k,0,0,4082,4904
15,4,0,80,0,7660k,800k,92k,359k,0,0,4657,5260
16,5,1,78,0,7608k,964k,110k,290k,0,0,4643,5311
12,3,0,86,0,7972k,220k,90k,333k,0,0,4129,4738
15,3,5,77,0,6772k,7336k,50k,156k,0,0,4150,5268
18,5,0,78,0,7380k,2668k,106k,338k,0,0,4690,5302
11,2,0,88,0,7868k,252k,58k,201k,0,0,3312,3760
12,3,2,83,0,7864k,1092k,52k,204k,0,0,3688,4679
17,4,0,78,0,7760k,1216k,92k,332k,0,0,4862,5650
17,4,1,78,0,8040k,216k,121k,375k,0,0,5120,5796
17,4,0,79,0,7396k,2056k,132k,234k,0,0,5370,6694
16,4,0,79,0,7448k,3580k,96k,289k,0,0,4556,5090
10,3,0,87,0,7924k,464k,47k,222k,0,0,3203,3778
14,4,2,81,0,8008k,752k,136k,289k,0,0,4191,4635
16,4,2,78,0,6380k,8280k,63k,143k,0,0,4227,4837
18,4,1,78,0,7500k,1856k,106k,324k,0,0,4874,5786
9,3,6,83,0,7800k,344k,72k,223k,0,0,3400,3917
15,5,1,79,0,7444k,1196k,80k,328k,0,0,4691,5756
17,4,1,78,0,7764k,384k,112k,307k,0,0,4561,5254
17,4,0,79,0,8056k,376k,96k,325k,0,0,4693,5318
10,2,3,85,0,7620k,2144k,55k,209k,0,0,3619,4573
18,4,0,77,0,7340k,2116k,108k,311k,0,0,4825,5798
16,4,1,78,0,7692k,432k,94k,265k,0,0,4254,4753
16,4,0,80,0,7904k,1180k,91k,320k,0,0,4392,5375
16,5,3,76,0,7748k,1432k,59k,191k,0,0,4419,5492
17,3,1,78,0,7652k,2832k,98k,312k,0,0,4615,5484
17,4,1,78,0,7908k,464k,108k,348k,0,0,4665,5066
16,4,1,78,0,7984k,368k,115k,342k,0,0,4826,5588
18,4,0,78,0,7612k,1024k,132k,297k,0,0,4611,5231
16,4,0,80,0,7820k,1844k,104k,334k,0,0,4879,5733
17,4,0,80,0,8060k,656k,121k,327k,0,0,4757,5414
16,4,0,79,0,7924k,380k,64k,256k,0,0,4444,4911
17,5,2,77,0,7668k,736k,59k,198k,0,0,4247,4994
17,4,0,78,0,7752k,288k,103k,353k,0,0,4453,5219
17,5,0,79,0,7808k,544k,112k,347k,0,0,4974,5666
16,4,0,79,0,7780k,456k,72k,234k,0,0,4175,4814
16,3,0,80,0,7604k,1524k,42k,168k,0,0,4048,4875
15,5,2,79,0,7124k,3628k,32k,141k,0,0,4146,5201
16,4,0,80,0,7252k,1472k,97k,333k,0,0,4722,5675
10,2,8,80,0,7808k,496k,47k,187k,0,0,3236,4081
17,4,0,79,0,7488k,1912k,112k,327k,0,0,4914,5735
17,4,2,77,0,7892k,268k,94k,272k,0,0,4792,5636
13,4,1,83,0,7864k,652k,137k,331k,0,0,4554,5277
16,4,0,80,0,7516k,1828k,115k,334k,0,0,5072,5975
15,4,2,79,0,7288k,1348k,131k,265k,0,0,4570,5345
16,4,0,80,0,7776k,1108k,90k,315k,0,0,4598,5008
11,3,5,81,0,8088k,352k,81k,255k,0,0,3739,4139
16,4,5,76,0,6408k,6860k,38k,87k,0,0,4034,4976
16,4,0,80,0,7280k,3504k,88k,348k,0,0,4601,5164
17,4,4,74,0,8108k,396k,129k,323k,0,0,4908,5659
11,2,2,85,0,7744k,456k,71k,233k,0,0,3811,4533
14,4,5,78,0,7004k,2520k,116k,282k,0,0,4215,5296
16,4,1,79,0,7028k,5012k,118k,220k,0,0,5168,6409
15,4,0,81,0,7780k,444k,94k,312k,0,0,4514,4966
9,3,0,88,0,8148k,652k,64k,218k,0,0,3438,4068
16,4,0,79,0,6936k,6556k,55k,173k,0,0,4162,4865
17,5,0,78,0,7904k,416k,81k,340k,0,0,4628,5187
15,4,1,80,0,7624k,1396k,116k,246k,0,0,4570,5496
14,3,2,81,0,7800k,624k,111k,321k,0,0,4230,5073
18,4,3,75,0,7648k,1156k,74k,218k,0,0,4528,5463
17,4,0,79,0,7704k,1400k,111k,370k,0,0,4991,5953
16,4,0,80,0,8060k,288k,99k,350k,0,0,4672,5146
15,5,0,80,0,7784k,840k,63k,190k,0,0,4364,5236
19,4,1,77,0,7540k,1440k,143k,293k,0,0,4971,5873
17,4,1,78,0,7428k,3972k,101k,261k,0,0,4747,5532
13,3,0,85,0,8256k,364k,86k,308k,0,0,4249,4861
13,3,4,80,0,7204k,5512k,60k,196k,0,0,4290,5439
4,1,1,94,0,8144k,996k,21k,133k,0,0,2291,3052
16,4,2,78,0,7576k,2448k,75k,195k,0,0,4358,5136
15,5,0,81,0,8020k,220k,110k,371k,0,0,4698,5308
16,5,3,76,0,7388k,1900k,61k,147k,0,0,4626,5925
16,4,0,80,0,8028k,524k,85k,330k,0,0,4729,5472
15,4,3,78,0,7776k,1792k,141k,250k,0,0,4835,5871
18,4,0,79,0,7568k,2180k,113k,311k,0,0,4907,5571
17,3,0,80,0,8336k,280k,104k,366k,0,0,4926,5499
15,3,0,82,0,7712k,784k,114k,293k,0,0,4484,5269
17,4,0,78,0,7776k,1032k,148k,351k,0,0,5047,5659
17,5,2,77,0,7684k,1656k,156k,316k,0,0,5357,6263
