ns,total,read,write,time
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:51Z
ycsb.usertable,15425ms,5133ms,10291ms,2019-11-27T12:51:52Z
local.oplog.rs,6ms,6ms,0ms,2019-11-27T12:51:52Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:51:52Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:51:52Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:51:52Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:51:52Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:51:52Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:51:52Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:51:52Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:52Z
ycsb.usertable,22532ms,6545ms,15987ms,2019-11-27T12:51:54Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T12:51:54Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:51:54Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:51:54Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:51:54Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:51:54Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:51:54Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:51:54Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:51:54Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:54Z
ycsb.usertable,15611ms,3706ms,11905ms,2019-11-27T12:51:55Z
local.oplog.rs,18ms,18ms,0ms,2019-11-27T12:51:55Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:51:55Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:51:55Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:51:55Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:51:55Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:51:55Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:51:55Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:51:55Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:55Z
ycsb.usertable,16477ms,4724ms,11752ms,2019-11-27T12:51:56Z
local.oplog.rs,6ms,6ms,0ms,2019-11-27T12:51:56Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:51:56Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:51:56Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:51:56Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:51:56Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:51:56Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:51:56Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:51:56Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:56Z
ycsb.usertable,15456ms,5291ms,10165ms,2019-11-27T12:51:57Z
local.oplog.rs,10ms,10ms,0ms,2019-11-27T12:51:57Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:51:57Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:51:57Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:51:57Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:51:57Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:51:57Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:51:57Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:51:57Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:57Z
ycsb.usertable,12207ms,4143ms,8064ms,2019-11-27T12:51:58Z
local.oplog.rs,18ms,18ms,0ms,2019-11-27T12:51:58Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:51:58Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:51:58Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:51:58Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:51:58Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:51:58Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:51:58Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:51:58Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:58Z
ycsb.usertable,25028ms,4266ms,20761ms,2019-11-27T12:51:59Z
local.oplog.rs,4ms,4ms,0ms,2019-11-27T12:51:59Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:51:59Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:51:59Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:51:59Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:51:59Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:51:59Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:51:59Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:51:59Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:51:59Z
ycsb.usertable,15780ms,4830ms,10950ms,2019-11-27T12:52:00Z
local.oplog.rs,12ms,12ms,0ms,2019-11-27T12:52:00Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:00Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:00Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:00Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:00Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:00Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:00Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:00Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:00Z
ycsb.usertable,19932ms,5693ms,14238ms,2019-11-27T12:52:01Z
local.oplog.rs,7ms,7ms,0ms,2019-11-27T12:52:01Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:01Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:01Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:01Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:01Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:01Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:01Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:01Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:01Z
ycsb.usertable,16066ms,3544ms,12522ms,2019-11-27T12:52:02Z
local.oplog.rs,8ms,8ms,0ms,2019-11-27T12:52:02Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:02Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:02Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:02Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:02Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:02Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:02Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:02Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:02Z
ycsb.usertable,14796ms,1514ms,13282ms,2019-11-27T12:52:03Z
local.oplog.rs,8ms,8ms,0ms,2019-11-27T12:52:03Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:03Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:03Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:03Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:03Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:03Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:03Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:03Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:03Z
ycsb.usertable,17075ms,4354ms,12721ms,2019-11-27T12:52:04Z
local.oplog.rs,4ms,4ms,0ms,2019-11-27T12:52:04Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:04Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:04Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:04Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:04Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:04Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:04Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:04Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:04Z
ycsb.usertable,15951ms,5399ms,10552ms,2019-11-27T12:52:05Z
local.oplog.rs,11ms,11ms,0ms,2019-11-27T12:52:05Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:05Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:05Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:05Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:05Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:05Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:05Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:05Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:05Z
ycsb.usertable,15994ms,5297ms,10697ms,2019-11-27T12:52:06Z
local.oplog.rs,10ms,10ms,0ms,2019-11-27T12:52:06Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:06Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:06Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:06Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:06Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:06Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:06Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:06Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:06Z
ycsb.usertable,16903ms,5252ms,11651ms,2019-11-27T12:52:07Z
local.oplog.rs,9ms,9ms,0ms,2019-11-27T12:52:07Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:07Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:07Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:07Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:07Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:07Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:07Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:07Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:07Z
ycsb.usertable,16946ms,6632ms,10313ms,2019-11-27T12:52:08Z
local.oplog.rs,9ms,9ms,0ms,2019-11-27T12:52:08Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:08Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:08Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:08Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:08Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:08Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:08Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:08Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:08Z
ycsb.usertable,22217ms,6310ms,15906ms,2019-11-27T12:52:10Z
local.oplog.rs,13ms,13ms,0ms,2019-11-27T12:52:10Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:10Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:10Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:10Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:10Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:10Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:10Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:10Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:10Z
ycsb.usertable,12454ms,4822ms,7632ms,2019-11-27T12:52:11Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T12:52:11Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:11Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:11Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:11Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:11Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:11Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:11Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:11Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:11Z
ycsb.usertable,15580ms,4369ms,11210ms,2019-11-27T12:52:12Z
local.oplog.rs,11ms,11ms,0ms,2019-11-27T12:52:12Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:12Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:12Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:12Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:12Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:12Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:12Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:12Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:12Z
ycsb.usertable,15720ms,3768ms,11952ms,2019-11-27T12:52:13Z
local.oplog.rs,9ms,9ms,0ms,2019-11-27T12:52:13Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:13Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:13Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:13Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:13Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:13Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:13Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:13Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:13Z
ycsb.usertable,16291ms,4826ms,11465ms,2019-11-27T12:52:14Z
local.oplog.rs,8ms,8ms,0ms,2019-11-27T12:52:14Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:14Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:14Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:14Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:14Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:14Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:14Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:14Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:14Z
ycsb.usertable,15531ms,4597ms,10933ms,2019-11-27T12:52:15Z
local.oplog.rs,14ms,14ms,0ms,2019-11-27T12:52:15Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:15Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:15Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:15Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:15Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:15Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:15Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:15Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:15Z
ycsb.usertable,15858ms,4331ms,11527ms,2019-11-27T12:52:16Z
local.oplog.rs,5ms,5ms,0ms,2019-11-27T12:52:16Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:16Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:16Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:16Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:16Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:16Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:16Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:16Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:16Z
ycsb.usertable,7008ms,3213ms,3794ms,2019-11-27T12:52:17Z
local.oplog.rs,13ms,13ms,0ms,2019-11-27T12:52:17Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:17Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:17Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:17Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:17Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:17Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:17Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:17Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:17Z
ycsb.usertable,25279ms,3508ms,21770ms,2019-11-27T12:52:18Z
local.oplog.rs,6ms,6ms,0ms,2019-11-27T12:52:18Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:18Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:18Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:18Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:18Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:18Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:18Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:18Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:18Z
ycsb.usertable,15297ms,4187ms,11109ms,2019-11-27T12:52:19Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T12:52:19Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:19Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:19Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:19Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:19Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:19Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:19Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:19Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:19Z
ycsb.usertable,16415ms,5462ms,10952ms,2019-11-27T12:52:20Z
local.oplog.rs,9ms,9ms,0ms,2019-11-27T12:52:20Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:20Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:20Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:20Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:20Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:20Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:20Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:20Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:20Z
ycsb.usertable,15907ms,3951ms,11956ms,2019-11-27T12:52:21Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:21Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:21Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:21Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:21Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:21Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:21Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T12:52:21Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:21Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:21Z
ycsb.usertable,7908ms,2626ms,5282ms,2019-11-27T12:52:22Z
local.oplog.rs,19ms,19ms,0ms,2019-11-27T12:52:22Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:22Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:22Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:22Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:22Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:22Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:22Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:22Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:22Z
ycsb.usertable,20538ms,1395ms,19142ms,2019-11-27T12:52:23Z
local.oplog.rs,4ms,4ms,0ms,2019-11-27T12:52:23Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:23Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:23Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:23Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:23Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:23Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:23Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:23Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:23Z
ycsb.usertable,16062ms,5480ms,10582ms,2019-11-27T12:52:24Z
local.oplog.rs,7ms,7ms,0ms,2019-11-27T12:52:24Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:24Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:24Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:24Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:24Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:24Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:24Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:24Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:24Z
ycsb.usertable,15557ms,4086ms,11471ms,2019-11-27T12:52:25Z
local.oplog.rs,10ms,10ms,0ms,2019-11-27T12:52:25Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:25Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:25Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:25Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:25Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:25Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:25Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:25Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:25Z
ycsb.usertable,19250ms,6047ms,13203ms,2019-11-27T12:52:26Z
local.oplog.rs,10ms,10ms,0ms,2019-11-27T12:52:26Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:26Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:26Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:26Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:26Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:26Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:26Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:26Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:26Z
ycsb.usertable,19433ms,5417ms,14015ms,2019-11-27T12:52:27Z
local.oplog.rs,10ms,10ms,0ms,2019-11-27T12:52:27Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:27Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:27Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:27Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:27Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:27Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:27Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:27Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:27Z
ycsb.usertable,16316ms,4432ms,11884ms,2019-11-27T12:52:28Z
local.oplog.rs,9ms,9ms,0ms,2019-11-27T12:52:28Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:28Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:28Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:28Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:28Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:28Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:28Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:28Z
ycsb.usertable,20667ms,6489ms,14177ms,2019-11-27T12:52:30Z
local.oplog.rs,13ms,13ms,0ms,2019-11-27T12:52:30Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:30Z
ycsb.usertable,12292ms,4237ms,8054ms,2019-11-27T12:52:31Z
local.oplog.rs,11ms,11ms,0ms,2019-11-27T12:52:31Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:31Z
ycsb.usertable,17477ms,5369ms,12107ms,2019-11-27T12:52:32Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T12:52:32Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:32Z
ycsb.usertable,15577ms,4409ms,11167ms,2019-11-27T12:52:33Z
local.oplog.rs,15ms,15ms,0ms,2019-11-27T12:52:33Z
admin.$cmd.aggregate,0ms,0ms,0ms,2019-11-27T12:52:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T12:52:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T12:52:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T12:52:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T12:52:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T12:52:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T12:52:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T12:52:33Z
ycsb.usertable,15618ms,5823ms,9794ms,2019-11-27T12:52:34Z
local.oplog.rs,4ms,4ms,0ms,2019-11-27T12:52:34Z
