ns,total,read,write,time
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:13Z
ycsb.usertable,14182ms,0ms,14182ms,2019-11-27T14:11:14Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:14Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:14Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:14Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:14Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:14Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:14Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:14Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:14Z
ycsb.usertable,17595ms,0ms,17595ms,2019-11-27T14:11:15Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:15Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:15Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:15Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:15Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:15Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:15Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:15Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:15Z
ycsb.usertable,12954ms,0ms,12954ms,2019-11-27T14:11:16Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:16Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:16Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:16Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:16Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:16Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:16Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:16Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:16Z
ycsb.usertable,6253ms,0ms,6253ms,2019-11-27T14:11:17Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:17Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:17Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:17Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:17Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:17Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:17Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:17Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:17Z
ycsb.usertable,11861ms,0ms,11861ms,2019-11-27T14:11:18Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:18Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:18Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:18Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:18Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:18Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:11:18Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:18Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:18Z
ycsb.usertable,20078ms,0ms,20078ms,2019-11-27T14:11:20Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T14:11:20Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:20Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:20Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:20Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:20Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:20Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:20Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:20Z
ycsb.usertable,14901ms,0ms,14901ms,2019-11-27T14:11:21Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:21Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:21Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:21Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:21Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:21Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:21Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:21Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:21Z
ycsb.usertable,17445ms,0ms,17445ms,2019-11-27T14:11:22Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:22Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:22Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:22Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:22Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:22Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:22Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:22Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:22Z
ycsb.usertable,14722ms,0ms,14722ms,2019-11-27T14:11:23Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:23Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:23Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:23Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:23Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:23Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:23Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:23Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:23Z
ycsb.usertable,11275ms,0ms,11275ms,2019-11-27T14:11:24Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:24Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:24Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:24Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:24Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:24Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:24Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:24Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:24Z
ycsb.usertable,23525ms,0ms,23525ms,2019-11-27T14:11:25Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:25Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:25Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:25Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:25Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:25Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:25Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:25Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:25Z
ycsb.usertable,17373ms,0ms,17373ms,2019-11-27T14:11:26Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:26Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:26Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:26Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:26Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:26Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:26Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:26Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:26Z
ycsb.usertable,15411ms,0ms,15411ms,2019-11-27T14:11:27Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:27Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:27Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:27Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:27Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:27Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:11:27Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:27Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:27Z
ycsb.usertable,16270ms,0ms,16270ms,2019-11-27T14:11:28Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:28Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:28Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:28Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:28Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:28Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:11:28Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:28Z
ycsb.usertable,15452ms,0ms,15452ms,2019-11-27T14:11:29Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:29Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:29Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:29Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:29Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:29Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:29Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:29Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:29Z
ycsb.usertable,15978ms,0ms,15978ms,2019-11-27T14:11:30Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:30Z
ycsb.usertable,16089ms,0ms,16089ms,2019-11-27T14:11:31Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:31Z
ycsb.usertable,14205ms,0ms,14205ms,2019-11-27T14:11:32Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:32Z
ycsb.usertable,12704ms,0ms,12704ms,2019-11-27T14:11:33Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:33Z
ycsb.usertable,11644ms,0ms,11644ms,2019-11-27T14:11:34Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:34Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:34Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:34Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:34Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:34Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:34Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:34Z
ycsb.usertable,7864ms,0ms,7864ms,2019-11-27T14:11:35Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:35Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:35Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:35Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:35Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:35Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:35Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:35Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:35Z
ycsb.usertable,13088ms,0ms,13088ms,2019-11-27T14:11:36Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:36Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:36Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:36Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:36Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:36Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:36Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:36Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:36Z
ycsb.usertable,16365ms,0ms,16365ms,2019-11-27T14:11:37Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:37Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:37Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:37Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:37Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:37Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:37Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:37Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:37Z
ycsb.usertable,16478ms,0ms,16478ms,2019-11-27T14:11:38Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:38Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:38Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:38Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:38Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:38Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:38Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:38Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:38Z
ycsb.usertable,15028ms,0ms,15028ms,2019-11-27T14:11:39Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:39Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:39Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:39Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:39Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:39Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:39Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:39Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:39Z
ycsb.usertable,16250ms,0ms,16250ms,2019-11-27T14:11:40Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:40Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:40Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:40Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:40Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:40Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:40Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:40Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:40Z
ycsb.usertable,17121ms,0ms,17121ms,2019-11-27T14:11:41Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:41Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:41Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:41Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:41Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:41Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:41Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:41Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:41Z
ycsb.usertable,16288ms,0ms,16288ms,2019-11-27T14:11:42Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:42Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:42Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:42Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:42Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:42Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:42Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:42Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:42Z
ycsb.usertable,15717ms,0ms,15717ms,2019-11-27T14:11:43Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:43Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:43Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:43Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:43Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:43Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:43Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:43Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:43Z
ycsb.usertable,15304ms,0ms,15304ms,2019-11-27T14:11:44Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:44Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:44Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:44Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:44Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:44Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:44Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:44Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:44Z
ycsb.usertable,20487ms,0ms,20487ms,2019-11-27T14:11:45Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:45Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:45Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:45Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:45Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:45Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:45Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:45Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:45Z
ycsb.usertable,12136ms,0ms,12136ms,2019-11-27T14:11:46Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:46Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:46Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:46Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:46Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:46Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:46Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:46Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:46Z
ycsb.usertable,10054ms,0ms,10054ms,2019-11-27T14:11:47Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:47Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:47Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:47Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:47Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:47Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:47Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:47Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:47Z
ycsb.usertable,12792ms,0ms,12792ms,2019-11-27T14:11:48Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:48Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:48Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:48Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:48Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:48Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:48Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:48Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:48Z
ycsb.usertable,12079ms,0ms,12079ms,2019-11-27T14:11:49Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:49Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:49Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:49Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:49Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:49Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:49Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:49Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:49Z
ycsb.usertable,18001ms,0ms,18001ms,2019-11-27T14:11:50Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:50Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:50Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:50Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:50Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:50Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:50Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:50Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:50Z
ycsb.usertable,16974ms,0ms,16974ms,2019-11-27T14:11:51Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:51Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:51Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:51Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:51Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:51Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:51Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:51Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:51Z
ycsb.usertable,16226ms,0ms,16226ms,2019-11-27T14:11:52Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:52Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:52Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:52Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:52Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:52Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:52Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:52Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:52Z
ycsb.usertable,13962ms,0ms,13962ms,2019-11-27T14:11:53Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:53Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:53Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:53Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:53Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:53Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:53Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:53Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:53Z
ycsb.usertable,17062ms,0ms,17062ms,2019-11-27T14:11:54Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:54Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:54Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:54Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:54Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:54Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:54Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:54Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:54Z
ycsb.usertable,15894ms,0ms,15894ms,2019-11-27T14:11:55Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:55Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:55Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:55Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:55Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:55Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:55Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:55Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:55Z
ycsb.usertable,15739ms,0ms,15739ms,2019-11-27T14:11:56Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:56Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:56Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:56Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:56Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:56Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:56Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:56Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:56Z
ycsb.usertable,18083ms,0ms,18083ms,2019-11-27T14:11:57Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:57Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:57Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:57Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:57Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:57Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:57Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:57Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:57Z
ycsb.usertable,13237ms,0ms,13237ms,2019-11-27T14:11:58Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:58Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:58Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:11:58Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:11:58Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:11:58Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:11:58Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:11:58Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:11:58Z
ycsb.usertable,14502ms,0ms,14502ms,2019-11-27T14:11:59Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:11:59Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:11:59Z
