ns,total,read,write,time
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:28Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:28Z
ycsb.usertable,17188ms,0ms,17188ms,2019-11-27T14:05:29Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:29Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:29Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:29Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:29Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:29Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:29Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:29Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:29Z
ycsb.usertable,14197ms,0ms,14197ms,2019-11-27T14:05:30Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:30Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:30Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:30Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:30Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:30Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:30Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:30Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:30Z
ycsb.usertable,14490ms,0ms,14490ms,2019-11-27T14:05:31Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:31Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:31Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:31Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:31Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:31Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:31Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:31Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:31Z
ycsb.usertable,11681ms,0ms,11681ms,2019-11-27T14:05:32Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:32Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:32Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:32Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:32Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:32Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:32Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:32Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:32Z
ycsb.usertable,5335ms,0ms,5335ms,2019-11-27T14:05:33Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:33Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:33Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:33Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:33Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:33Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:33Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:33Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:33Z
ycsb.usertable,16178ms,0ms,16178ms,2019-11-27T14:05:34Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:34Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:34Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:34Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:34Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:34Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:34Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:34Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:34Z
ycsb.usertable,19166ms,0ms,19166ms,2019-11-27T14:05:35Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:35Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:35Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:35Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:35Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:35Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:35Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:35Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:35Z
ycsb.usertable,14182ms,0ms,14182ms,2019-11-27T14:05:36Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:36Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:36Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:36Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:36Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:36Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:36Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:36Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:36Z
ycsb.usertable,10037ms,0ms,10037ms,2019-11-27T14:05:37Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:37Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:37Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:37Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:37Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:37Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:37Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:37Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:37Z
ycsb.usertable,3543ms,0ms,3543ms,2019-11-27T14:05:38Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:38Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:38Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:38Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:38Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:38Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:38Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:38Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:38Z
ycsb.usertable,15857ms,0ms,15857ms,2019-11-27T14:05:39Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:39Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:39Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:39Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:39Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:39Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:39Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:39Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:39Z
ycsb.usertable,13957ms,0ms,13957ms,2019-11-27T14:05:40Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:40Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:40Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:40Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:40Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:40Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:40Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:40Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:40Z
ycsb.usertable,18105ms,0ms,18105ms,2019-11-27T14:05:41Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:41Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:41Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:41Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:41Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:41Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:41Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:41Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:41Z
ycsb.usertable,16642ms,0ms,16642ms,2019-11-27T14:05:42Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:42Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:42Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:42Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:42Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:42Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:42Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:42Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:42Z
ycsb.usertable,15708ms,0ms,15708ms,2019-11-27T14:05:43Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:43Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:43Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:43Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:43Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:43Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:43Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:43Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:43Z
ycsb.usertable,14791ms,0ms,14791ms,2019-11-27T14:05:44Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:44Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:44Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:44Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:44Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:44Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:44Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:44Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:44Z
ycsb.usertable,15232ms,0ms,15232ms,2019-11-27T14:05:45Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:45Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:45Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:45Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:45Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:45Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:45Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:45Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:45Z
ycsb.usertable,9505ms,0ms,9505ms,2019-11-27T14:05:46Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:46Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:46Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:46Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:46Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:46Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:46Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:46Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:46Z
ycsb.usertable,4163ms,0ms,4163ms,2019-11-27T14:05:47Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:47Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:47Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:47Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:47Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:47Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:47Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:47Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:47Z
ycsb.usertable,17899ms,0ms,17899ms,2019-11-27T14:05:48Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:48Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:48Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:48Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:48Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:48Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:48Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:48Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:48Z
ycsb.usertable,1895ms,0ms,1895ms,2019-11-27T14:05:49Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:49Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:49Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:49Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:49Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:49Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:49Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:49Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:49Z
ycsb.usertable,17415ms,0ms,17415ms,2019-11-27T14:05:50Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:50Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:50Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:50Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:50Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:50Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:50Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:50Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:50Z
ycsb.usertable,12877ms,0ms,12877ms,2019-11-27T14:05:51Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:51Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:51Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:51Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:51Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:51Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:51Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:51Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:51Z
ycsb.usertable,9858ms,0ms,9858ms,2019-11-27T14:05:53Z
config.system.sessions,3ms,0ms,3ms,2019-11-27T14:05:53Z
local.oplog.rs,2ms,2ms,0ms,2019-11-27T14:05:53Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:53Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:53Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:53Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:53Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:53Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:53Z
ycsb.usertable,12545ms,0ms,12545ms,2019-11-27T14:05:54Z
config.system.sessions,1093ms,0ms,1093ms,2019-11-27T14:05:54Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:54Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:54Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:54Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:54Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:54Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:54Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:54Z
ycsb.usertable,16062ms,0ms,16062ms,2019-11-27T14:05:55Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:55Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:55Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:55Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:55Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:55Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:55Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:55Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:55Z
ycsb.usertable,17733ms,0ms,17733ms,2019-11-27T14:05:56Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:56Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:56Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:56Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:56Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:56Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:56Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:56Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:56Z
ycsb.usertable,11205ms,0ms,11205ms,2019-11-27T14:05:57Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:57Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:57Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:57Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:57Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:57Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:57Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:57Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:57Z
ycsb.usertable,2605ms,0ms,2605ms,2019-11-27T14:05:58Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:05:58Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:58Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:58Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:58Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:58Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:58Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:58Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:58Z
ycsb.usertable,15641ms,0ms,15641ms,2019-11-27T14:05:59Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:05:59Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:05:59Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:05:59Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:05:59Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:05:59Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:05:59Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:05:59Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:05:59Z
ycsb.usertable,4412ms,0ms,4412ms,2019-11-27T14:06:00Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:00Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:00Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:00Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:00Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:00Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:06:00Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:00Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:00Z
ycsb.usertable,7494ms,0ms,7494ms,2019-11-27T14:06:01Z
config.system.sessions,403ms,0ms,403ms,2019-11-27T14:06:01Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:01Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:01Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:01Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:01Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:01Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:01Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:01Z
ycsb.usertable,18089ms,0ms,18089ms,2019-11-27T14:06:02Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:02Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:02Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:02Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:02Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:02Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:06:02Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:02Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:02Z
ycsb.usertable,10121ms,0ms,10121ms,2019-11-27T14:06:03Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:03Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:03Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:03Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:03Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:03Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:03Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:03Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:03Z
ycsb.usertable,10051ms,0ms,10051ms,2019-11-27T14:06:04Z
config.system.sessions,899ms,0ms,899ms,2019-11-27T14:06:04Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:04Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:04Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:04Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:04Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:04Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:04Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:04Z
ycsb.usertable,8598ms,0ms,8598ms,2019-11-27T14:06:05Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:05Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:05Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:05Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:05Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:05Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:05Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:05Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:05Z
ycsb.usertable,11997ms,0ms,11997ms,2019-11-27T14:06:06Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:06Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:06Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:06Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:06Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:06Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:06Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:06Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:06Z
ycsb.usertable,10842ms,0ms,10842ms,2019-11-27T14:06:07Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:07Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:07Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:07Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:07Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:07Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:07Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:07Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:07Z
ycsb.usertable,4189ms,0ms,4189ms,2019-11-27T14:06:08Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:08Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:08Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:08Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:08Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:08Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:08Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:08Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:08Z
ycsb.usertable,14550ms,0ms,14550ms,2019-11-27T14:06:09Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:09Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:09Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:09Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:09Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:09Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:09Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:09Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:09Z
ycsb.usertable,19169ms,0ms,19169ms,2019-11-27T14:06:10Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:10Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:10Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:10Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:10Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:10Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:10Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:10Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:10Z
ycsb.usertable,6568ms,0ms,6568ms,2019-11-27T14:06:11Z
local.oplog.rs,233ms,233ms,0ms,2019-11-27T14:06:11Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:11Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:11Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:11Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:11Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:11Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:11Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:11Z
ycsb.usertable,15135ms,0ms,15135ms,2019-11-27T14:06:12Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:12Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:12Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:12Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:12Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:12Z
local.oplog.rs,0ms,0ms,0ms,2019-11-27T14:06:12Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:12Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:12Z
ycsb.usertable,3689ms,0ms,3689ms,2019-11-27T14:06:13Z
local.oplog.rs,1ms,1ms,0ms,2019-11-27T14:06:13Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:13Z
admin.system.roles,0ms,0ms,0ms,2019-11-27T14:06:13Z
admin.system.version,0ms,0ms,0ms,2019-11-27T14:06:13Z
config.system.sessions,0ms,0ms,0ms,2019-11-27T14:06:13Z
config.transactions,0ms,0ms,0ms,2019-11-27T14:06:13Z
local.replset.election,0ms,0ms,0ms,2019-11-27T14:06:13Z
local.system.replset,0ms,0ms,0ms,2019-11-27T14:06:13Z
ycsb.usertable,14777ms,0ms,14777ms,2019-11-27T14:06:14Z
admin.system.keys,0ms,0ms,0ms,2019-11-27T14:06:14Z
